YEAR,MONTH,DAY,TIME,DIRECTION,WIND,NEXT_DIRECTION,NEXT_WIND
2011,12,31,21.06,East,3.0,ENE,4.0
2011,12,31,21.11,ENE,4.0,ENE,4.0
2011,12,31,21.16,ENE,4.0,SSE,4.0
2011,12,31,21.21,SSE,4.0,SW,2.0
2011,12,31,21.26,SW,2.0,South,4.0
2011,12,31,21.32,South,4.0,WSW,4.0
2011,12,31,21.37,WSW,4.0,SW,4.0
2011,12,31,21.42,SW,4.0,SW,5.0
2011,12,31,21.47,SW,5.0,WSW,5.0
2011,12,31,21.52,WSW,5.0,WSW,5.0
2011,12,31,21.57,WSW,5.0,WSW,5.0
2011,12,31,22.02,WSW,5.0,WSW,4.0
2011,12,31,22.07,WSW,4.0,WSW,4.0
2011,12,31,22.12,WSW,4.0,WSW,4.0
2011,12,31,22.17,WSW,4.0,WSW,3.0
2011,12,31,22.22,WSW,3.0,WSW,3.0
2011,12,31,22.27,WSW,3.0,West,3.0
2011,12,31,22.32,West,3.0,West,3.0
2011,12,31,22.38,West,3.0,West,3.0
2011,12,31,22.43,West,3.0,West,3.0
2011,12,31,22.48,West,3.0,West,2.0
2011,12,31,22.53,West,2.0,NNW,3.0
2011,12,31,22.58,NNW,3.0,NNW,4.0
2011,12,31,23.03,NNW,4.0,ENE,4.0
2011,12,31,23.08,ENE,4.0,ENE,4.0
2011,12,31,23.14,ENE,4.0,ENE,3.0
2011,12,31,23.19,ENE,3.0,ENE,3.0
2011,12,31,23.24,ENE,3.0,NE,5.0
2011,12,31,23.29,NE,5.0,NE,5.0
2011,12,31,23.34,NE,5.0,NE,5.0
2011,12,31,23.39,NE,5.0,NE,3.0
2011,12,31,23.44,NE,3.0,NE,3.0
2011,12,31,23.49,NE,3.0,NE,3.0
2011,12,31,23.55,NE,3.0,ENE,3.0
2012,01,01,00.00,ENE,3.0,ENE,3.0
2012,01,01,00.05,ENE,3.0,ENE,3.0
2012,01,01,00.10,ENE,3.0,ENE,1.0
2012,01,01,00.15,ENE,1.0,ENE,1.0
2012,01,01,00.20,ENE,1.0,NE,1.0
2012,01,01,00.25,NE,1.0,NE,1.0
2012,01,01,00.30,NE,1.0,NE,1.0
2012,01,01,00.36,NE,1.0,NNE,2.0
2012,01,01,00.41,NNE,2.0,NNE,2.0
2012,01,01,00.46,NNE,2.0,NNE,2.0
2012,01,01,00.51,NNE,2.0,NE,3.0
2012,01,01,00.56,NE,3.0,NE,3.0
2012,01,01,01.01,NE,3.0,NE,3.0
2012,01,01,01.06,NE,3.0,NE,2.0
2012,01,01,01.11,NE,2.0,NNE,3.0
2012,01,01,01.16,NNE,3.0,North,4.0
2012,01,01,01.21,North,4.0,North,4.0
2012,01,01,01.26,North,4.0,North,5.0
2012,01,01,01.32,North,5.0,North,5.0
2012,01,01,01.37,North,5.0,NNE,5.0
2012,01,01,01.42,NNE,5.0,NNE,5.0
2012,01,01,01.47,NNE,5.0,North,5.0
2012,01,01,01.52,North,5.0,North,6.0
2012,01,01,01.57,North,6.0,NNE,6.0
2012,01,01,02.02,NNE,6.0,NE,6.0
2012,01,01,02.07,NE,6.0,NE,5.0
2012,01,01,02.12,NE,5.0,North,4.0
2012,01,01,02.17,North,4.0,NNE,4.0
2012,01,01,02.22,NNE,4.0,NNE,6.0
2012,01,01,02.27,NNE,6.0,North,6.0
2012,01,01,02.30,North,6.0,NNE,6.0
2012,01,01,02.32,NNE,6.0,NNE,7.0
2012,01,01,02.37,NNE,7.0,North,6.0
2012,01,01,02.46,North,6.0,NNE,6.0
2012,01,01,02.51,NNE,6.0,NNE,6.0
2012,01,01,02.56,NNE,6.0,North,6.0
2012,01,01,03.01,North,6.0,North,6.0
2012,01,01,03.06,North,6.0,NNE,4.0
2012,01,01,03.11,NNE,4.0,North,4.0
2012,01,01,03.16,North,4.0,NNE,2.0
2012,01,01,03.21,NNE,2.0,NNE,3.0
2012,01,01,03.27,NNE,3.0,NNE,3.0
2012,01,01,03.32,NNE,3.0,NNE,3.0
2012,01,01,03.37,NNE,3.0,North,4.0
2012,01,01,03.42,North,4.0,NE,4.0
2012,01,01,03.47,NE,4.0,NE,4.0
2012,01,01,03.52,NE,4.0,NE,4.0
2012,01,01,03.57,NE,4.0,NE,4.0
2012,01,01,04.02,NE,4.0,NE,1.0
2012,01,01,04.07,NE,1.0,NNE,1.0
2012,01,01,04.12,NNE,1.0,North,1.0
2012,01,01,04.17,North,1.0,NE,3.0
2012,01,01,04.22,NE,3.0,NE,3.0
2012,01,01,04.27,NE,3.0,NE,3.0
2012,01,01,04.32,NE,3.0,North,3.0
2012,01,01,04.37,North,3.0,NE,3.0
2012,01,01,04.39,NE,3.0,NNE,5.0
2012,01,01,04.44,NNE,5.0,NE,5.0
2012,01,01,04.49,NE,5.0,East,5.0
2012,01,01,04.54,East,5.0,East,5.0
2012,01,01,04.59,East,5.0,East,4.0
2012,01,01,05.00,East,4.0,East,4.0
2012,01,01,05.01,East,4.0,East,4.0
2012,01,01,05.02,East,4.0,East,2.0
2012,01,01,05.07,East,2.0,ENE,2.0
2012,01,01,05.12,ENE,2.0,NNE,2.0
2012,01,01,05.17,NNE,2.0,NE,2.0
2012,01,01,05.22,NE,2.0,NE,2.0
2012,01,01,05.28,NE,2.0,NE,2.0
2012,01,01,05.33,NE,2.0,NE,1.0
2012,01,01,05.38,NE,1.0,NE,1.0
2012,01,01,05.43,NE,1.0,NE,1.0
2012,01,01,05.48,NE,1.0,NE,1.0
2012,01,01,05.53,NE,1.0,NE,1.0
2012,01,01,05.58,NE,1.0,NE,1.0
2012,01,01,06.03,NE,1.0,NE,0.0
2012,01,01,06.08,NE,0.0,NE,0.0
2012,01,01,06.13,NE,0.0,NE,0.0
2012,01,01,06.18,NE,0.0,NE,0.0
2012,01,01,06.24,NE,0.0,NE,2.0
2012,01,01,06.29,NE,2.0,NE,2.0
2012,01,01,06.34,NE,2.0,NE,2.0
2012,01,01,06.39,NE,2.0,NE,2.0
2012,01,01,06.44,NE,2.0,North,2.0
2012,01,01,06.49,North,2.0,North,6.0
2012,01,01,06.54,North,6.0,NNE,6.0
2012,01,01,06.59,NNE,6.0,North,6.0
2012,01,01,07.05,North,6.0,NNE,4.0
2012,01,01,07.10,NNE,4.0,ENE,5.0
2012,01,01,07.15,ENE,5.0,NNE,7.0
2012,01,01,07.20,NNE,7.0,NE,7.0
2012,01,01,07.25,NE,7.0,NNE,7.0
2012,01,01,07.30,NNE,7.0,North,8.0
2012,01,01,07.35,North,8.0,North,8.0
2012,01,01,07.40,North,8.0,North,8.0
2012,01,01,07.46,North,8.0,NNE,6.0
2012,01,01,07.51,NNE,6.0,NNE,6.0
2012,01,01,07.56,NNE,6.0,ENE,5.0
2012,01,01,08.06,ENE,5.0,NE,5.0
2012,01,01,08.11,NE,5.0,ENE,6.0
2012,01,01,08.16,ENE,6.0,ENE,6.0
2012,01,01,08.22,ENE,6.0,ENE,5.0
2012,01,01,08.27,ENE,5.0,East,5.0
2012,01,01,08.32,East,5.0,East,5.0
2012,01,01,08.37,East,5.0,ENE,3.0
2012,01,01,08.42,ENE,3.0,ENE,3.0
2012,01,01,08.47,ENE,3.0,ENE,3.0
2012,01,01,08.52,ENE,3.0,ENE,3.0
2012,01,01,08.57,ENE,3.0,ENE,3.0
2012,01,01,09.02,ENE,3.0,East,3.0
2012,01,01,09.07,East,3.0,East,2.0
2012,01,01,09.12,East,2.0,East,2.0
2012,01,01,09.17,East,2.0,East,2.0
2012,01,01,09.22,East,2.0,East,3.0
2012,01,01,09.27,East,3.0,East,4.0
2012,01,01,09.32,East,4.0,East,4.0
2012,01,01,09.37,East,4.0,East,4.0
2012,01,01,09.42,East,4.0,NNE,2.0
2012,01,01,09.47,NNE,2.0,ENE,3.0
2012,01,01,09.52,ENE,3.0,ENE,5.0
2012,01,01,09.57,ENE,5.0,NE,5.0
2012,01,01,10.03,NE,5.0,ENE,5.0
2012,01,01,10.08,ENE,5.0,ENE,2.0
2012,01,01,10.13,ENE,2.0,ENE,2.0
2012,01,01,10.18,ENE,2.0,ENE,1.0
2012,01,01,10.23,ENE,1.0,ENE,0.0
2012,01,01,10.28,ENE,0.0,ENE,0.0
2012,01,01,10.33,ENE,0.0,ENE,0.0
2012,01,01,10.38,ENE,0.0,ENE,0.0
2012,01,01,10.43,ENE,0.0,ENE,0.0
2012,01,01,10.48,ENE,0.0,ENE,0.0
2012,01,01,10.54,ENE,0.0,ENE,0.0
2012,01,01,10.59,ENE,0.0,ENE,0.0
2012,01,01,11.04,ENE,0.0,ENE,0.0
2012,01,01,11.09,ENE,0.0,ENE,0.0
2012,01,01,11.14,ENE,0.0,ENE,0.0
2012,01,01,11.19,ENE,0.0,ENE,0.0
2012,01,01,11.24,ENE,0.0,ENE,0.0
2012,01,01,11.29,ENE,0.0,ENE,0.0
2012,01,01,11.35,ENE,0.0,ENE,0.0
2012,01,01,11.40,ENE,0.0,ENE,0.0
2012,01,01,11.45,ENE,0.0,ENE,0.0
2012,01,01,11.50,ENE,0.0,ENE,0.0
2012,01,01,11.55,ENE,0.0,ENE,0.0
2012,01,01,12.00,ENE,0.0,ENE,0.0
2012,01,01,12.05,ENE,0.0,ENE,0.0
2012,01,01,12.10,ENE,0.0,ENE,3.0
2012,01,01,12.16,ENE,3.0,ENE,3.0
2012,01,01,12.21,ENE,3.0,ENE,3.0
2012,01,01,12.26,ENE,3.0,ENE,0.0
2012,01,01,12.31,ENE,0.0,ENE,0.0
2012,01,01,12.36,ENE,0.0,ENE,0.0
2012,01,01,12.41,ENE,0.0,ENE,0.0
2012,01,01,12.46,ENE,0.0,ENE,0.0
2012,01,01,12.51,ENE,0.0,ENE,0.0
2012,01,01,12.57,ENE,0.0,East,0.0
2012,01,01,13.02,East,0.0,East,1.0
2012,01,01,13.07,East,1.0,East,1.0
2012,01,01,13.12,East,1.0,East,1.0
2012,01,01,13.17,East,1.0,East,1.0
2012,01,01,13.22,East,1.0,East,1.0
2012,01,01,13.27,East,1.0,East,2.0
2012,01,01,13.32,East,2.0,East,2.0
2012,01,01,13.37,East,2.0,East,2.0
2012,01,01,13.38,East,2.0,East,2.0
2012,01,01,13.43,East,2.0,East,1.0
2012,01,01,13.48,East,1.0,East,1.0
2012,01,01,13.53,East,1.0,East,1.0
2012,01,01,13.58,East,1.0,ENE,2.0
2012,01,01,14.03,ENE,2.0,ENE,3.0
2012,01,01,14.08,ENE,3.0,ENE,3.0
2012,01,01,14.13,ENE,3.0,ENE,1.0
2012,01,01,14.18,ENE,1.0,ENE,1.0
2012,01,01,14.23,ENE,1.0,ENE,1.0
2012,01,01,14.29,ENE,1.0,ENE,1.0
2012,01,01,14.34,ENE,1.0,ENE,0.0
2012,01,01,14.39,ENE,0.0,ENE,0.0
2012,01,01,14.44,ENE,0.0,ENE,0.0
2012,01,01,14.49,ENE,0.0,ENE,0.0
2012,01,01,14.55,ENE,0.0,ENE,0.0
2012,01,01,15.00,ENE,0.0,ENE,0.0
2012,01,01,15.05,ENE,0.0,ENE,0.0
2012,01,01,15.10,ENE,0.0,ENE,0.0
2012,01,01,15.15,ENE,0.0,ENE,0.0
2012,01,01,15.20,ENE,0.0,ENE,0.0
2012,01,01,15.25,ENE,0.0,ENE,0.0
2012,01,01,15.30,ENE,0.0,ENE,0.0
2012,01,01,15.35,ENE,0.0,ENE,0.0
2012,01,01,15.37,ENE,0.0,ENE,0.0
2012,01,01,15.42,ENE,0.0,ENE,0.0
2012,01,01,15.47,ENE,0.0,ENE,0.0
2012,01,01,15.53,ENE,0.0,ENE,0.0
2012,01,01,15.58,ENE,0.0,ENE,1.0
2012,01,01,16.03,ENE,1.0,ENE,1.0
2012,01,01,16.08,ENE,1.0,ENE,1.0
2012,01,01,16.13,ENE,1.0,ENE,0.0
2012,01,01,16.18,ENE,0.0,ENE,1.0
2012,01,01,16.23,ENE,1.0,ENE,1.0
2012,01,01,16.28,ENE,1.0,ENE,1.0
2012,01,01,16.33,ENE,1.0,ENE,1.0
2012,01,01,16.38,ENE,1.0,ENE,1.0
2012,01,01,16.43,ENE,1.0,ENE,2.0
2012,01,01,16.48,ENE,2.0,ENE,4.0
2012,01,01,16.54,ENE,4.0,ENE,4.0
2012,01,01,16.59,ENE,4.0,East,7.0
2012,01,01,17.04,East,7.0,NNE,7.0
2012,01,01,17.09,NNE,7.0,East,7.0
2012,01,01,17.14,East,7.0,East,5.0
2012,01,01,17.19,East,5.0,East,4.0
2012,01,01,17.24,East,4.0,East,4.0
2012,01,01,17.29,East,4.0,East,4.0
2012,01,01,17.34,East,4.0,East,4.0
2012,01,01,17.39,East,4.0,East,5.0
2012,01,01,17.44,East,5.0,East,5.0
2012,01,01,17.49,East,5.0,East,5.0
2012,01,01,17.55,East,5.0,East,3.0
2012,01,01,18.00,East,3.0,ENE,3.0
2012,01,01,18.05,ENE,3.0,East,3.0
2012,01,01,18.10,East,3.0,East,5.0
2012,01,01,18.15,East,5.0,East,5.0
2012,01,01,18.20,East,5.0,ENE,5.0
2012,01,01,18.25,ENE,5.0,East,5.0
2012,01,01,18.30,East,5.0,East,6.0
2012,01,01,18.35,East,6.0,East,6.0
2012,01,01,18.37,East,6.0,East,6.0
2012,01,01,18.42,East,6.0,East,5.0
2012,01,01,18.47,East,5.0,East,5.0
2012,01,01,18.52,East,5.0,East,3.0
2012,01,01,18.57,East,3.0,East,3.0
2012,01,01,19.02,East,3.0,East,3.0
2012,01,01,19.07,East,3.0,ENE,4.0
2012,01,01,19.12,ENE,4.0,East,6.0
2012,01,01,19.17,East,6.0,East,6.0
2012,01,01,19.22,East,6.0,East,6.0
2012,01,01,19.27,East,6.0,East,4.0
2012,01,01,19.32,East,4.0,NE,5.0
2012,01,01,19.37,NE,5.0,NNE,5.0
2012,01,01,19.42,NNE,5.0,North,5.0
2012,01,01,19.47,North,5.0,NE,3.0
2012,01,01,19.52,NE,3.0,NE,3.0
2012,01,01,19.57,NE,3.0,NE,4.0
2012,01,01,20.02,NE,4.0,NE,4.0
2012,01,01,20.07,NE,4.0,NE,3.0
2012,01,01,20.12,NE,3.0,NNE,3.0
2012,01,01,20.17,NNE,3.0,ENE,4.0
2012,01,01,20.22,ENE,4.0,North,4.0
2012,01,01,20.27,North,4.0,NNE,4.0
2012,01,01,20.32,NNE,4.0,ENE,4.0
2012,01,01,20.37,ENE,4.0,ENE,4.0
2012,01,01,20.42,ENE,4.0,ENE,4.0
2012,01,01,20.47,ENE,4.0,NE,3.0
2012,01,01,20.52,NE,3.0,NE,3.0
2012,01,01,20.57,NE,3.0,South,3.0
2012,01,01,21.02,South,3.0,ESE,3.0
2012,01,01,21.08,ESE,3.0,East,3.0
2012,01,01,21.13,East,3.0,East,3.0
2012,01,01,21.18,East,3.0,ESE,3.0
2012,01,01,21.23,ESE,3.0,East,3.0
2012,01,01,21.28,East,3.0,SSW,4.0
2012,01,01,21.33,SSW,4.0,South,4.0
2012,01,01,21.38,South,4.0,South,4.0
2012,01,01,21.43,South,4.0,WSW,4.0
2012,01,01,21.48,WSW,4.0,SSW,4.0
2012,01,01,21.53,SSW,4.0,West,3.0
2012,01,01,21.59,West,3.0,South,4.0
2012,01,01,22.04,South,4.0,SSW,5.0
2012,01,01,22.09,SSW,5.0,WSW,5.0
2012,01,01,22.14,WSW,5.0,WSW,4.0
2012,01,01,22.19,WSW,4.0,SW,4.0
2012,01,01,22.24,SW,4.0,South,3.0
2012,01,01,22.29,South,3.0,South,4.0
2012,01,01,22.34,South,4.0,South,4.0
2012,01,01,22.40,South,4.0,South,3.0
2012,01,01,22.45,South,3.0,South,2.0
2012,01,01,22.50,South,2.0,South,2.0
2012,01,01,22.55,South,2.0,South,2.0
2012,01,01,23.00,South,2.0,South,2.0
2012,01,01,23.05,South,2.0,South,3.0
2012,01,01,23.10,South,3.0,South,3.0
2012,01,01,23.15,South,3.0,South,3.0
2012,01,01,23.21,South,3.0,SW,3.0
2012,01,01,23.26,SW,3.0,WSW,2.0
2012,01,01,23.31,WSW,2.0,WSW,2.0
2012,01,01,23.36,WSW,2.0,SW,2.0
2012,01,01,23.41,SW,2.0,SW,2.0
2012,01,01,23.46,SW,2.0,SSW,2.0
2012,01,01,23.51,SSW,2.0,SSW,2.0
2012,01,01,23.56,SSW,2.0,SSW,2.0
2012,01,02,00.01,SSW,2.0,SSW,2.0
2012,01,02,00.06,SSW,2.0,SSW,2.0
2012,01,02,00.12,SSW,2.0,SSW,2.0
2012,01,02,00.17,SSW,2.0,SSW,2.0
2012,01,02,00.22,SSW,2.0,SSW,1.0
2012,01,02,00.27,SSW,1.0,SW,2.0
2012,01,02,00.32,SW,2.0,SW,3.0
2012,01,02,00.37,SW,3.0,WSW,3.0
2012,01,02,00.42,WSW,3.0,WSW,3.0
2012,01,02,00.47,WSW,3.0,WSW,3.0
2012,01,02,00.52,WSW,3.0,WSW,1.0
2012,01,02,00.57,WSW,1.0,WSW,1.0
2012,01,02,01.02,WSW,1.0,WSW,1.0
2012,01,02,01.07,WSW,1.0,WSW,1.0
2012,01,02,01.12,WSW,1.0,WSW,1.0
2012,01,02,01.18,WSW,1.0,WSW,0.0
2012,01,02,01.23,WSW,0.0,WSW,0.0
2012,01,02,01.28,WSW,0.0,WSW,1.0
2012,01,02,01.33,WSW,1.0,WSW,1.0
2012,01,02,01.38,WSW,1.0,WSW,1.0
2012,01,02,01.43,WSW,1.0,WSW,1.0
2012,01,02,01.49,WSW,1.0,WSW,0.0
2012,01,02,01.54,WSW,0.0,WSW,0.0
2012,01,02,01.59,WSW,0.0,WSW,0.0
2012,01,02,02.04,WSW,0.0,WSW,0.0
2012,01,02,02.09,WSW,0.0,WSW,0.0
2012,01,02,02.14,WSW,0.0,WSW,0.0
2012,01,02,02.19,WSW,0.0,WSW,0.0
2012,01,02,02.25,WSW,0.0,WSW,0.0
2012,01,02,02.30,WSW,0.0,WSW,0.0
2012,01,02,02.35,WSW,0.0,WSW,0.0
2012,01,02,02.40,WSW,0.0,WSW,1.0
2012,01,02,02.45,WSW,1.0,WSW,1.0
2012,01,02,02.51,WSW,1.0,WSW,1.0
2012,01,02,02.56,WSW,1.0,WSW,3.0
2012,01,02,03.01,WSW,3.0,WSW,3.0
2012,01,02,03.06,WSW,3.0,WSW,3.0
2012,01,02,03.11,WSW,3.0,WSW,1.0
2012,01,02,03.16,WSW,1.0,WSW,1.0
2012,01,02,03.21,WSW,1.0,SW,4.0
2012,01,02,03.26,SW,4.0,SW,4.0
2012,01,02,03.32,SW,4.0,SW,4.0
2012,01,02,03.37,SW,4.0,SW,4.0
2012,01,02,03.42,SW,4.0,SW,1.0
2012,01,02,03.47,SW,1.0,SW,1.0
2012,01,02,03.52,SW,1.0,SW,1.0
2012,01,02,03.57,SW,1.0,SW,0.0
2012,01,02,04.02,SW,0.0,SW,0.0
2012,01,02,04.07,SW,0.0,SW,0.0
2012,01,02,04.12,SW,0.0,SW,0.0
2012,01,02,04.18,SW,0.0,SW,0.0
2012,01,02,04.23,SW,0.0,SW,0.0
2012,01,02,04.28,SW,0.0,SW,0.0
2012,01,02,04.33,SW,0.0,SW,1.0
2012,01,02,04.37,SW,1.0,SW,5.0
2012,01,02,04.42,SW,5.0,SW,5.0
2012,01,02,04.47,SW,5.0,West,5.0
2012,01,02,04.52,West,5.0,West,2.0
2012,01,02,04.58,West,2.0,West,2.0
2012,01,02,05.00,West,2.0,West,2.0
2012,01,02,05.01,West,2.0,West,2.0
2012,01,02,05.02,West,2.0,West,2.0
2012,01,02,05.07,West,2.0,West,1.0
2012,01,02,05.12,West,1.0,West,1.0
2012,01,02,05.17,West,1.0,West,1.0
2012,01,02,05.22,West,1.0,West,1.0
2012,01,02,05.28,West,1.0,West,1.0
2012,01,02,05.33,West,1.0,West,0.0
2012,01,02,05.38,West,0.0,West,1.0
2012,01,02,05.43,West,1.0,West,1.0
2012,01,02,05.48,West,1.0,WSW,2.0
2012,01,02,05.53,WSW,2.0,WSW,3.0
2012,01,02,05.58,WSW,3.0,WSW,3.0
2012,01,02,06.03,WSW,3.0,SW,4.0
2012,01,02,06.08,SW,4.0,SW,4.0
2012,01,02,06.13,SW,4.0,SW,4.0
2012,01,02,06.18,SW,4.0,WSW,7.0
2012,01,02,06.24,WSW,7.0,SW,7.0
2012,01,02,06.29,SW,7.0,SSW,7.0
2012,01,02,06.34,SSW,7.0,SW,7.0
2012,01,02,06.39,SW,7.0,SSW,6.0
2012,01,02,06.44,SSW,6.0,SW,7.0
2012,01,02,06.49,SW,7.0,WSW,7.0
2012,01,02,06.54,WSW,7.0,South,7.0
2012,01,02,06.59,South,7.0,SW,7.0
2012,01,02,07.05,SW,7.0,WSW,7.0
2012,01,02,07.10,WSW,7.0,SW,5.0
2012,01,02,07.15,SW,5.0,SW,4.0
2012,01,02,07.20,SW,4.0,South,4.0
2012,01,02,07.25,South,4.0,SW,4.0
2012,01,02,07.30,SW,4.0,SW,3.0
2012,01,02,07.35,SW,3.0,SW,3.0
2012,01,02,07.40,SW,3.0,SW,1.0
2012,01,02,07.46,SW,1.0,SW,0.0
2012,01,02,07.51,SW,0.0,SW,0.0
